0.00005376;0.00001947;-0.00001495;-0.00000333;0.00001046;0.00001945;-0.00002825;0.00005177;
0.00004926;0.00002477;0.00001290;0.00000342;0.00002059;0.00007387;-0.00003858;0.00003657;
0.00004224;0.00001806;-0.00003590;-0.00002320;0.00002494;0.00002680;-0.00004551;0.00000237;
0.00002993;0.00003306;-0.00002555;-0.00004786;-0.00000277;0.00000373;-0.00007231;0.00000858;
0.00002660;0.00002137;0.00002774;-0.00001207;-0.00000561;0.00006422;-0.00007837;0.00000874;
0.00000577;0.00001748;0.00001574;0.00001759;-0.00000333;0.00006719;-0.00003561;0.00000230;
-0.00002635;0.00000105;0.00001370;0.00001446;-0.00002052;0.00004962;-0.00006019;0.00003549;
-0.00001781;-0.00003266;-0.00002222;0.00000121;0.00000378;0.00003833;-0.00008990;0.00000820;
-0.00002924;-0.00004399;-0.00000941;0.00004452;0.00002421;0.00002711;-0.00007325;-0.00000275;
-0.00000237;-0.00005013;0.00003038;0.00005758;0.00002501;0.00006317;-0.00003896;0.00003257;
0.00000579;-0.00005022;-0.00000523;0.00003744;0.00002631;0.00006077;-0.00006082;0.00002360;
0.00000208;-0.00002016;-0.00003871;0.00001451;0.00002063;0.00001795;-0.00007533;0.00002038;
-0.00000641;-0.00001426;-0.00002307;0.00002984;0.00002032;0.00001321;-0.00006077;0.00004028;
-0.00003520;-0.00002841;0.00001274;0.00004126;0.00003567;0.00002065;-0.00005659;0.00002993;
-0.00001808;-0.00003688;-0.00002461;0.00001840;0.00002714;0.00004180;-0.00002810;0.00000688;
-0.00000232;-0.00006216;-0.00006364;0.00001395;0.00001229;-0.00000758;-0.00004752;0.00000333;
-0.00002693;-0.00004781;-0.00005816;0.00001131;0.00001332;-0.00001368;-0.00005856;0.00001200;
-0.00000494;-0.00004761;-0.00000353;0.00003869;0.00004435;0.00001028;-0.00002007;0.00001708;
-0.00000013;-0.00003254;0.00000838;0.00004072;0.00006102;0.00004383;-0.00002150;-0.00002338;
0.00000192;-0.00003377;-0.00003543;0.00000072;0.00004012;0.00000785;-0.00003985;-0.00002803;
0.00002615;-0.00004394;-0.00005217;0.00001135;0.00000802;0.00003701;-0.00003545;-0.00000831;
0.00005020;-0.00003583;0.00000181;0.00005302;0.00001167;0.00006138;-0.00004821;-0.00000235;
0.00004718;-0.00001055;0.00001857;0.00003621;0.00001699;0.00005948;-0.00004039;0.00000058;
0.00001779;0.00000063;0.00000360;0.00002633;-0.00001211;0.00003263;-0.00007705;-0.00000295;
0.00002273;0.00001039;0.00001489;0.00001211;-0.00001578;0.00001719;-0.00008688;0.00001538;
0.00004023;0.00002734;0.00000724;0.00003250;0.00000058;0.00002691;-0.00010179;0.00005385;
0.00005572;0.00004061;0.00001831;0.00003456;0.00001793;0.00002613;-0.00009030;0.00005002;
0.00003091;0.00004379;-0.00002892;0.00002693;0.00000930;0.00002311;-0.00008100;-0.00000188;
0.00001710;0.00000460;-0.00002430;-0.00001254;-0.00001784;0.00004895;-0.00008979;0.00001658;
0.00002126;-0.00001218;0.00003382;-0.00001448;0.00001287;0.00003359;-0.00006241;0.00001446;
0.00000440;-0.00000776;0.00002038;0.00000114;0.00000572;0.00003049;-0.00005264;0.00002535;
0.00000154;0.00000022;-0.00000744;0.00001471;-0.00002756;0.00001106;-0.00005490;0.00002868;
0.00002050;-0.00001115;-0.00003127;0.00001254;-0.00003444;0.00000890;-0.00008518;0.00003433;
0.00001960;0.00000414;-0.00003505;0.00004213;-0.00001021;0.00001355;-0.00006936;0.00003290;
-0.00001536;0.00000219;-0.00004540;0.00005554;-0.00001135;0.00001551;-0.00003259;0.00001180;
0.00000134;0.00000067;-0.00004549;0.00000020;0.00000159;-0.00000364;-0.00003424;0.00001891;
-0.00001797;-0.00003427;-0.00004607;-0.00002696;0.00000127;-0.00003695;-0.00003956;-0.00001207;
-0.00001524;-0.00001466;-0.00003044;-0.00002063;0.00001880;-0.00003020;-0.00005778;0.00002810;
-0.00000203;-0.00003498;-0.00001737;0.00001536;0.00005271;0.00002217;-0.00004736;0.00005903;
0.00002074;0.00001489;-0.00003632;0.00004555;0.00003047;0.00003076;-0.00003145;0.00004292;
0.00001927;0.00001355;-0.00004609;0.00003248;-0.00001471;0.00001627;-0.00005501;0.00004155;
0.00002577;-0.00000789;-0.00007345;0.00002474;0.00002602;0.00002003;-0.00002416;0.00004736;
0.00003967;0.00000478;-0.00004969;0.00001281;0.00004625;0.00001730;-0.00003292;0.00006118;
0.00000800;-0.00001162;-0.00004151;0.00003777;0.00001898;-0.00001509;-0.00003719;0.00003766;
0.00002070;0.00000170;-0.00006080;-0.00000490;0.00000063;-0.00002662;-0.00008431;-0.00000445;
0.00003728;0.00000612;-0.00002190;0.00000456;0.00003534;0.00000720;-0.00008246;0.00000731;
0.00004182;0.00000141;-0.00001692;0.00006294;0.00004023;0.00003536;-0.00001708;-0.00000534;
0.00003742;0.00002579;-0.00001569;0.00008601;0.00005266;0.00001406;-0.00000541;-0.00000677;
0.00005912;0.00001768;-0.00005074;0.00001401;0.00000890;0.00000903;-0.00001189;-0.00000890;
0.00003123;0.00002016;-0.00006444;0.00000856;-0.00003511;-0.00000248;-0.00004126;-0.00000277;
0.00001182;0.00003149;-0.00005503;-0.00000959;0.00002868;0.00002997;0.00001348;0.00001059;
0.00003994;0.00004345;-0.00006372;-0.00000525;0.00004522;0.00005241;0.00002432;0.00001448;
0.00002137;0.00005456;-0.00004879;-0.00001363;0.00000861;0.00003943;-0.00000154;0.00000755;
0.00002924;0.00001784;-0.00005979;-0.00004338;0.00002072;-0.00002430;-0.00001732;-0.00001477;
0.00002329;0.00002412;-0.00002812;0.00002012;0.00002083;0.00000771;-0.00000199;0.00002018;
0.00002678;0.00000726;-0.00002043;-0.00000621;0.00004975;0.00003856;0.00002588;0.00005492;
0.00003187;0.00001916;-0.00004971;-0.00003891;0.00004683;0.00001171;-0.00002289;0.00003579;
0.00001674;-0.00002964;-0.00004678;-0.00000865;0.00000136;-0.00000040;-0.00004638;0.00004180;
0.00002660;-0.00002264;-0.00002767;0.00000212;0.00005224;0.00004312;-0.00001844;0.00004596;
0.00002490;-0.00001249;-0.00004113;0.00002000;0.00006229;0.00004095;0.00001699;0.00003990;
0.00001042;-0.00003304;-0.00003321;0.00001377;0.00003804;0.00002016;-0.00002014;0.00001594;
0.00003286;-0.00003494;-0.00007591;0.00002796;0.00001410;-0.00001960;-0.00002137;0.00000483;
0.00002385;-0.00001609;-0.00005751;0.00003726;0.00000101;-0.00001368;-0.00000637;0.00002843;
0.00003120;-0.00001663;-0.00005358;0.00010221;0.00004569;0.00001120;0.00001562;0.00002602;
0.00001379;-0.00000579;-0.00003310;0.00004189;0.00004269;0.00003290;0.00000476;0.00000970;
0.00001314;0.00001153;-0.00004088;0.00000731;0.00002626;-0.00000273;0.00000901;-0.00000054;
0.00000695;-0.00000791;-0.00001361;0.00000136;0.00003055;0.00001272;0.00000966;0.00001010;
0.00004135;0.00001627;-0.00000858;0.00002047;0.00004495;0.00004055;0.00004768;0.00003599;
0.00004406;0.00000360;-0.00002298;0.00002336;0.00004321;0.00002754;0.00003299;0.00001562;
0.00006419;0.00000206;-0.00002736;0.00000682;0.00004716;-0.00001473;0.00001942;0.00000554;
0.00008234;0.00000474;-0.00003219;-0.00000731;0.00003798;-0.00004913;0.00001804;-0.00001330;
0.00009321;0.00001721;-0.00001688;0.00003753;0.00002575;-0.00000219;0.00003286;0.00001770;
0.00005760;0.00002211;-0.00003123;0.00004213;0.00001397;-0.00001375;0.00001348;0.00002097;
0.00007092;0.00003458;-0.00000049;0.00001699;-0.00000096;-0.00004274;-0.00001375;0.00000009;
0.00005659;0.00004978;0.00000722;0.00002519;0.00001486;-0.00000277;-0.00001764;-0.00003847;
0.00005680;0.00008554;-0.00001334;0.00002490;0.00004515;-0.00000899;-0.00002090;-0.00001661;
0.00006375;0.00007367;-0.00000487;0.00003026;0.00005398;0.00000896;0.00000981;-0.00003608;
0.00006001;0.00007533;-0.00001422;0.00000586;0.00002662;-0.00002014;-0.00003102;-0.00003760;
0.00004182;0.00004254;-0.00001267;0.00000606;-0.00002211;0.00000074;-0.00003435;-0.00004341;
0.00005901;0.00006710;0.00003062;0.00000693;0.00000603;0.00003429;0.00000098;-0.00000858;
0.00007030;0.00006797;0.00004900;0.00006037;0.00003051;0.00003172;-0.00000874;0.00002383;
0.00004884;0.00002834;0.00000559;0.00003679;0.00001949;0.00002269;-0.00000177;-0.00001156;
0.00005342;0.00003737;-0.00004520;0.00004338;-0.00001777;-0.00001332;0.00000896;-0.00001705;
0.00006594;0.00000767;-0.00004544;0.00004727;-0.00000215;0.00000901;0.00001325;0.00001194;
0.00005215;0.00001522;-0.00003020;0.00004826;0.00003473;0.00002374;0.00001533;0.00002041;
0.00005483;0.00003482;-0.00000941;0.00004236;0.00002258;0.00001021;0.00000923;0.00000673;
0.00005385;0.00001918;-0.00004017;-0.00000655;-0.00001710;-0.00001781;-0.00005420;-0.00000505;
0.00005025;0.00001075;-0.00000921;-0.00001191;-0.00003357;-0.00001348;-0.00003431;-0.00002608;
0.00004917;-0.00000921;-0.00002383;0.00000389;-0.00003212;0.00002897;-0.00002137;0.00002705;
0.00006891;-0.00000677;-0.00002213;0.00002776;-0.00001569;0.00002854;-0.00003277;0.00000344;
0.00003402;-0.00000758;-0.00005081;-0.00001862;-0.00002917;-0.00001884;-0.00003728;-0.00003418;
0.00006062;-0.00001001;-0.00009314;-0.00000040;-0.00004772;0.00001305;-0.00003136;-0.00002322;
0.00004745;-0.00000045;-0.00001245;0.00001629;-0.00001428;0.00001596;0.00000498;-0.00000722;
0.00004958;-0.00001194;-0.00002217;-0.00002152;-0.00000856;-0.00001006;0.00000572;-0.00002425;
0.00008706;0.00001746;-0.00005317;-0.00001712;-0.00001739;-0.00003011;-0.00001983;-0.00005092;
0.00009312;0.00002530;-0.00004041;-0.00004853;-0.00000422;-0.00002240;-0.00004052;-0.00004160;
0.00007915;0.00002472;-0.00002345;0.00001931;0.00003773;0.00003996;-0.00002673;-0.00000496;
0.00003042;0.00003896;0.00000346;0.00001330;0.00005713;0.00003290;-0.00003858;0.00000422;
0.00003261;0.00004725;-0.00002810;0.00000733;0.00001332;-0.00001433;-0.00003641;-0.00003630;
0.00003675;0.00001513;-0.00005098;-0.00000903;-0.00001113;-0.00002486;-0.00003145;-0.00005704;
0.00007492;0.00003248;-0.00000856;-0.00001931;-0.00001737;0.00000948;-0.00001940;-0.00000552;
0.00005952;0.00003214;0.00000007;0.00000630;0.00000051;0.00003795;0.00000814;0.00002814;
0.00005805;0.00006922;-0.00003552;-0.00001853;-0.00002141;0.00001714;-0.00004667;0.00001008;
0.00005592;0.00007316;-0.00003469;-0.00003541;0.00000548;-0.00000731;-0.00003525;-0.00003310;
0.00007901;0.00009140;-0.00000266;-0.00001683;0.00003375;0.00003199;-0.00002280;-0.00003071;
0.00005127;0.00007439;-0.00000601;-0.00000952;0.00003321;0.00004844;0.00000027;0.00003706;
0.00005094;0.00005932;0.00002217;0.00000036;0.00000304;0.00002698;-0.00002374;-0.00003163;
0.00004450;0.00003438;0.00000273;0.00000177;-0.00000389;-0.00000130;-0.00002823;-0.00004099;
0.00002005;0.00003306;0.00003100;0.00002450;0.00001898;0.00003194;-0.00000986;-0.00000351;
0.00000304;0.00002465;0.00002099;0.00004495;0.00004108;0.00006486;-0.00002155;-0.00000384;
0.00000755;0.00001033;-0.00000554;0.00000796;0.00004064;0.00004274;-0.00000525;0.00000206;
0.00000912;0.00002436;-0.00001180;-0.00000615;-0.00000612;-0.00000078;-0.00000928;-0.00001131;
0.00002700;0.00001918;-0.00002190;-0.00001895;-0.00002579;0.00002110;-0.00000427;0.00002557;
0.00003397;0.00000840;-0.00000814;0.00000257;-0.00000637;0.00000845;0.00002269;0.00002850;
0.00000074;0.00002018;-0.00000295;0.00001922;-0.00000749;-0.00001352;0.00001569;0.00001569;
-0.00000020;0.00000954;-0.00000239;-0.00000905;-0.00000691;-0.00002743;-0.00001712;-0.00001614;
0.00003261;0.00001996;0.00000932;-0.00000293;0.00000639;0.00001086;0.00000624;0.00000910;
0.00008049;0.00002754;0.00003326;-0.00000125;-0.00000800;0.00002789;0.00004064;0.00002481;
0.00004915;0.00001784;-0.00002052;-0.00000838;-0.00000302;0.00007215;0.00001095;-0.00000235;
0.00003990;0.00003295;-0.00003362;-0.00006444;-0.00001851;0.00002982;-0.00002175;-0.00002651;
0.00001924;-0.00000353;-0.00002667;-0.00009140;-0.00001585;0.00000407;0.00001135;-0.00002477;
0.00004857;0.00003165;-0.00000264;-0.00003923;0.00001393;0.00003947;0.00002769;0.00000885;
0.00005825;0.00000262;-0.00001471;-0.00004499;0.00002908;0.00006084;0.00003210;0.00001390;
0.00004090;0.00003098;-0.00002032;-0.00008301;0.00000344;0.00004124;0.00001292;0.00001837;
0.00005695;0.00002597;-0.00003330;-0.00006502;0.00002027;0.00001864;0.00000295;-0.00000700;
0.00008319;0.00001196;-0.00003042;-0.00004242;0.00002870;0.00001931;0.00000159;-0.00000481;
0.00009133;0.00002186;-0.00001404;0.00000165;0.00004996;-0.00000487;0.00002977;-0.00000380;
0.00009803;0.00000657;-0.00002579;0.00000054;0.00002488;0.00001075;0.00003091;-0.00000156;
0.00006922;0.00001663;-0.00004204;-0.00002235;0.00000358;0.00001232;0.00002405;0.00000662;
0.00005407;0.00000565;-0.00008082;-0.00000215;0.00004542;0.00000928;0.00000621;0.00003880;
0.00006386;0.00000121;-0.00004920;0.00001265;0.00005309;0.00001337;0.00004832;0.00004801;
0.00006502;-0.00000199;-0.00006632;-0.00001710;0.00003308;0.00003556;-0.00001033;0.00001690;
0.00007727;0.00000293;-0.00006057;-0.00002065;0.00002363;0.00004028;-0.00002117;-0.00000232;
0.00004468;0.00002043;-0.00002441;0.00000438;0.00000262;0.00008114;-0.00002767;0.00000854;
0.00005398;0.00001073;-0.00004055;0.00004473;0.00001348;0.00007781;-0.00003201;-0.00000561;
0.00001904;-0.00000809;-0.00004779;0.00004262;-0.00002293;0.00006846;-0.00002955;-0.00000747;
0.00000686;0.00000351;-0.00007128;0.00002280;-0.00003044;0.00005838;-0.00003637;-0.00002443;
0.00000581;-0.00001954;-0.00006551;0.00004354;-0.00001406;0.00007280;-0.00003263;-0.00002094;
0.00004841;0.00001323;-0.00003047;0.00003764;0.00001927;0.00008862;0.00000992;-0.00002524;
0.00003176;-0.00003764;-0.00004066;0.00003243;0.00002434;0.00009350;-0.00000510;-0.00001390;
0.00005727;-0.00001285;-0.00004332;0.00000358;-0.00002698;0.00003375;-0.00003856;-0.00004039;
0.00004815;-0.00003015;-0.00002197;0.00000695;0.00002327;0.00006813;-0.00001542;-0.00002463;
0.00003326;-0.00003308;0.00000901;0.00003245;0.00002528;0.00006875;-0.00000552;-0.00000360;
0.00000945;-0.00004955;-0.00002135;-0.00000753;-0.00001265;0.00006679;-0.00001048;0.00000123;
0.00003125;-0.00001308;-0.00004611;-0.00001705;-0.00002698;0.00004363;-0.00001113;-0.00001185;
0.00005662;-0.00001980;-0.00002266;-0.00000977;0.00000078;0.00003874;-0.00002821;-0.00001444;
0.00008563;-0.00001589;-0.00002673;-0.00001129;0.00002220;0.00001574;-0.00001120;0.00001667;
0.00008791;0.00000498;-0.00000443;-0.00005013;0.00000671;0.00005016;0.00000530;0.00003109;
0.00010677;-0.00001118;-0.00006093;-0.00005416;-0.00000262;0.00003348;-0.00002155;0.00001536;
0.00006913;-0.00000387;-0.00002005;-0.00002633;-0.00000452;0.00002501;0.00000009;0.00005116;
0.00007054;-0.00004267;-0.00000320;0.00000983;-0.00001348;0.00004828;0.00001325;0.00006037;
0.00007412;-0.00004897;-0.00000103;-0.00000539;0.00001439;0.00007957;-0.00000241;0.00006124;
0.00007278;-0.00001513;-0.00002164;-0.00002886;-0.00000751;0.00005943;-0.00005040;0.00002016;
0.00005887;-0.00000905;-0.00002211;-0.00006066;-0.00000807;0.00003391;-0.00006350;0.00002579;
0.00002933;-0.00002197;0.00000226;-0.00003161;0.00000094;0.00005642;-0.00003952;0.00004971;
0.00003985;-0.00003491;-0.00002106;-0.00000396;0.00002548;0.00004987;0.00000720;0.00004414;
0.00006417;-0.00000977;-0.00004969;-0.00000653;0.00000449;0.00001439;-0.00000241;0.00001276;
0.00007199;-0.00002320;-0.00009792;-0.00001942;-0.00000941;0.00002644;-0.00002199;-0.00000852;
0.00004549;-0.00003433;-0.00005925;0.00000691;0.00000693;0.00003637;-0.00001989;0.00001334;
0.00002684;-0.00007043;-0.00005020;0.00004848;0.00003109;0.00005807;-0.00001431;0.00003496;
0.00002812;-0.00005463;-0.00005981;0.00001743;0.00000402;0.00003447;-0.00001848;0.00005478;
0.00006775;-0.00006795;-0.00007014;0.00000250;0.00001303;-0.00000398;-0.00000990;0.00002251;
0.00001726;-0.00006616;-0.00003415;-0.00000975;0.00001415;0.00000004;-0.00000557;0.00001560;
0.00002106;-0.00004752;-0.00003245;0.00001321;0.00003424;0.00003628;0.00000608;0.00004978;
0.00002684;-0.00005673;-0.00004879;-0.00001406;0.00000847;0.00004169;0.00001645;0.00002850;
0.00002783;-0.00007036;-0.00006098;-0.00007343;-0.00002213;0.00001330;-0.00001985;-0.00000291;
0.00000400;-0.00002669;-0.00007275;-0.00003525;-0.00002126;0.00002608;-0.00002009;-0.00000004;
-0.00001846;-0.00001241;-0.00006138;0.00002468;0.00002380;0.00004269;-0.00000181;0.00004752;
-0.00001234;-0.00000302;-0.00006840;0.00002548;0.00004725;0.00004917;0.00000110;0.00000641;
0.00001147;-0.00003111;-0.00010896;-0.00002260;0.00001176;0.00001580;0.00001822;0.00001431;
0.00004245;-0.00005461;-0.00008554;-0.00000921;-0.00003196;-0.00000080;-0.00000078;0.00004314;
0.00003728;-0.00004359;-0.00004841;0.00002492;-0.00001967;0.00004470;0.00000116;0.00006884;
0.00007273;-0.00003684;-0.00006954;0.00001384;0.00000402;0.00005351;0.00000089;0.00004911;
0.00005425;-0.00000910;-0.00008478;-0.00001994;-0.00003525;0.00002593;-0.00003789;0.00003073;
0.00003402;0.00003064;-0.00010166;-0.00005038;-0.00005429;0.00002101;-0.00002729;0.00007499;
0.00009158;0.00001234;-0.00008766;-0.00002595;-0.00000977;0.00006071;-0.00001779;0.00004218;
0.00006013;0.00002821;-0.00010121;0.00001804;0.00000161;0.00006144;0.00002266;0.00006234;
0.00004037;0.00001055;-0.00008073;0.00000836;0.00000872;0.00001173;0.00001810;0.00004875;
0.00007193;0.00000626;-0.00007615;-0.00002555;-0.00003292;0.00002079;-0.00001900;0.00000713;
0.00003882;0.00001504;-0.00009307;-0.00002369;0.00004034;0.00006115;0.00002258;0.00003529;
0.00002398;0.00002968;-0.00008286;-0.00003078;0.00002224;0.00007269;0.00003451;0.00002635;
0.00001741;0.00000074;-0.00009707;-0.00001401;0.00001017;0.00005007;0.00000861;-0.00000266;
0.00002982;0.00000190;-0.00008351;-0.00003840;-0.00002302;0.00000510;0.00000474;-0.00000188;
0.00003950;-0.00000490;-0.00006947;-0.00001560;-0.00001263;0.00004564;0.00002228;0.00000738;
-0.00000420;-0.00002917;-0.00003999;-0.00001741;0.00002190;0.00004862;0.00002781;0.00000957;
0.00000715;-0.00003176;-0.00006265;-0.00001147;-0.00000773;0.00005706;0.00000876;0.00001685;
-0.00001234;-0.00003076;-0.00010284;-0.00001960;-0.00003681;0.00002085;-0.00000941;-0.00000726;
-0.00000561;-0.00003704;-0.00008210;-0.00002206;-0.00002787;0.00002912;0.00000818;0.00000802;
-0.00000060;-0.00002168;-0.00007921;0.00002146;0.00001147;0.00005165;0.00002228;0.00005224;
0.00000443;-0.00001598;-0.00005722;-0.00002244;0.00002128;0.00002193;0.00001913;0.00003842;
0.00003708;-0.00000957;-0.00008004;-0.00001281;0.00001312;0.00000662;0.00001562;0.00000011;
0.00002696;-0.00001629;-0.00003920;0.00002114;-0.00002152;0.00001938;0.00000308;0.00001466;
-0.00000465;-0.00001723;-0.00003478;0.00002168;0.00001616;0.00004195;0.00001632;0.00001551;
0.00003435;-0.00005516;-0.00000805;-0.00000597;0.00001565;0.00001636;0.00004269;0.00001956;
0.00004882;-0.00004397;-0.00005988;-0.00003152;-0.00001073;-0.00001042;0.00000481;0.00000431;
0.00000847;-0.00002253;-0.00008380;-0.00004604;0.00001325;0.00001987;-0.00002836;0.00001855;
0.00004072;0.00000548;-0.00006290;-0.00003726;0.00002327;0.00006319;0.00000445;-0.00000954;
0.00004488;-0.00002548;-0.00008382;-0.00002021;-0.00002018;0.00003912;0.00001057;0.00000045;
0.00004066;-0.00004736;-0.00009989;-0.00002427;-0.00003234;0.00001779;-0.00003918;0.00000136;
0.00007032;-0.00001603;-0.00007119;-0.00003822;-0.00005275;-0.00001652;0.00000040;-0.00002063;
0.00006638;-0.00000103;-0.00005414;-0.00000058;-0.00002204;0.00000682;0.00000094;0.00003178;
0.00007680;0.00001359;-0.00005787;0.00001967;0.00000921;0.00002664;-0.00000259;0.00003972;
0.00006927;0.00002430;-0.00006533;-0.00000934;-0.00003465;-0.00001102;-0.00000673;0.00000445;
0.00004649;0.00001431;-0.00008275;-0.00005168;-0.00000525;-0.00002481;-0.00002166;0.00003581;
0.00002215;0.00001721;-0.00006741;-0.00002262;0.00002517;0.00000443;-0.00000232;0.00002101;
0.00003657;0.00001446;-0.00004347;-0.00000393;0.00004079;0.00004812;-0.00000159;0.00003534;
0.00002794;0.00002262;-0.00005751;0.00000194;0.00001994;0.00004933;-0.00002273;0.00004280;
0.00000532;0.00002861;-0.00007678;-0.00004195;0.00003040;0.00000498;-0.00003078;0.00002351;
-0.00001245;-0.00000096;-0.00005172;-0.00002056;0.00005020;0.00001370;-0.00003444;0.00004759;
-0.00002676;-0.00001553;-0.00002700;-0.00000858;0.00002188;0.00005112;-0.00001761;0.00008704;
-0.00001965;-0.00001191;-0.00005040;-0.00002280;0.00000434;-0.00001073;0.00000541;0.00002709;
-0.00002414;0.00000143;-0.00008400;-0.00008386;-0.00000080;0.00000324;-0.00001714;0.00001149;
-0.00004562;-0.00000358;-0.00006779;-0.00004991;-0.00001037;0.00003395;-0.00000036;-0.00000883;
-0.00001949;-0.00003154;-0.00005007;-0.00002544;0.00003073;0.00004265;0.00000930;0.00003017;
-0.00001404;-0.00002018;-0.00004200;-0.00002425;0.00003903;0.00004034;-0.00000232;0.00000472;
-0.00001167;0.00000621;-0.00006730;-0.00003891;0.00005268;0.00000729;-0.00003096;-0.00000619;
0.00001205;-0.00003111;-0.00002792;0.00000145;0.00002832;-0.00000422;-0.00003178;0.00002228;
0.00000957;-0.00003140;-0.00000168;0.00001071;0.00003755;0.00001220;0.00000098;0.00002524;
0.00002412;-0.00001064;-0.00001317;0.00001480;0.00003131;0.00001144;0.00003333;0.00001886;
0.00004014;-0.00000970;-0.00003109;-0.00001028;-0.00001712;-0.00002472;0.00002222;0.00001352;
0.00004399;0.00001940;-0.00003916;-0.00003404;-0.00002803;-0.00001028;0.00002499;0.00000438;
0.00006920;0.00002541;-0.00004097;-0.00000467;0.00003292;0.00000599;0.00000796;0.00005778;
0.00003965;0.00004095;-0.00001415;-0.00000919;0.00003123;0.00000293;0.00004191;0.00005423;
0.00003373;0.00000983;-0.00007175;0.00000080;0.00001607;-0.00000422;0.00001198;0.00002613;
0.00001404;0.00001312;-0.00006339;-0.00001614;-0.00000201;0.00001835;0.00001817;0.00003485;
0.00003880;0.00003393;-0.00004944;-0.00001989;0.00001013;0.00000244;0.00002401;0.00003923;
0.00003791;0.00004955;-0.00001636;-0.00000655;0.00002088;0.00002287;0.00006889;0.00005101;
0.00003726;0.00006180;0.00000143;-0.00002785;0.00004289;0.00000096;0.00001343;0.00001046;
0.00002018;0.00002407;-0.00001131;-0.00000979;0.00003456;-0.00001889;-0.00000134;0.00004274;
0.00003760;0.00001337;-0.00000306;-0.00000248;0.00004439;0.00000094;0.00000355;0.00005036;
0.00002108;0.00001346;0.00000579;0.00001127;0.00007966;-0.00000230;0.00003529;0.00005358;
-0.00000221;-0.00001299;-0.00001547;-0.00001882;0.00006853;-0.00000954;-0.00000785;0.00003326;
-0.00001759;-0.00001844;-0.00003047;0.00000789;0.00006386;-0.00006346;-0.00003424;0.00001097;
-0.00000089;0.00000749;-0.00001591;-0.00002546;0.00004267;-0.00000253;-0.00003742;0.00002318;
-0.00001308;-0.00001225;0.00001211;-0.00000749;0.00007890;-0.00000342;0.00000329;0.00004946;
-0.00003511;-0.00001093;0.00000431;0.00004531;0.00009998;0.00000141;-0.00004289;0.00003824;
-0.00001042;0.00000293;0.00000154;0.00001871;0.00004828;-0.00002868;0.00000637;0.00003648;
-0.00003804;0.00000273;0.00002497;0.00004488;0.00006048;-0.00000878;0.00002161;0.00002166;
